pg_id,title,author,year,fictionality,language,pages
28977,Cadio / par George Sand ; présentation de Georges Lubin.,"Sand, George, 1804-1876.",1976,1,fre,389.0
13883,The tree of heaven / by May Sinclair.,"Sinclair, May.",1928,1,eng,408.0
62513,Through British Guiana to the summit of Roraima / by Mrs. Cecil Clementi.,"Clementi, Cecil, Mrs.",1920,0,eng,236.0
4299,The whirlpool / [with an introd. by Aleister Crowley].,"Archer, Ethel.",1911,0,eng,45.0
36167,Mirror of the months.,"Patmore, P. G. 1786-1855.",1826,0,eng,
46521,Forty years among the Indians. A true yet thrilling narrative of the author's experiences among the natives. By Daniel W. Jones.,"Jones, Daniel W. 1830-1905.",1890,0,eng,400.0
34541,"John Marchmont's legacy / by the author of Lady Audley's secret, etc.","Braddon, M. E. 1835-1915",1863,1,eng,
50716,"The German terror in Belgium; an historical record, by Arnold J. Toynbee.","Toynbee, Arnold Joseph, 1889-1975.",1917,0,eng,160.0
43404,The days of my life. [By Mrs. Oliphant.],"Oliphant, Mrs. 1828-1897",1885,0,eng,259.0
1466,"Creatures that once were men,","Gorky, Maksim, 1868-1936.",1906,0,eng,
17563,"King's cutters and smugglers, 1700-1855.","Chatterton, E. Keble 1878-1944.",1971,0,eng,
2126,"The quest of the sacred slipper, by Sax Rohmer.","Rohmer, Sax, 1883-1959.",1914,1,eng,
6571,The Queen Pedauque / by Anatole France.,"France, Anatole, 1844-1924.",1935,0,eng,253.0
223,The scandal of Father Brown / by G.K. Chesterton.,"Chesterton, G. K. 1874-1936.",1943,1,eng,
47912,"The burning wheel,","Brown, Slater, 1896-1997",1942,0,eng,
18169,Mesure pour mesure / traduction et préface de Guy de Pourtalès; ornements gravés sur bois par Jean-Louis Gampert.,"Shakespeare, William, 1564-1616.",1921,0,fre,3.0
33015,The overcoming life : and other sermons / by D. L. Moody,"Moody, Dwight Lyman, 1837-1899",1896,0,eng,127.0
58192,Winning his 'Y' : a story of school athletics.,"Barbour, Ralph Henry, 1870-1944.",1920,0,eng,286.0
8790,The Divine comedy of Dante : a handbook of six lectures.,"Griggs, Edward Howard, 1868-1951.",1921,0,eng,45.0
43040,Consumers and wage-earners; the ethics of buying cheap ...,"Ross, J. Elliot 1884-1946.",1928,0,eng,
66320,"The young Diana; an experiment of the future, by Marie Corelli.","Corelli, Marie, 1855-1924.",1918,1,eng,381.0
27452,"A tour of the missions; observations and conclusions, by Augustus Hopkins Strong.","Strong, Augustus Hopkins, 1836-1921.",1918,0,eng,223.0
14214,Ylhäiset ja alhaiset; alkuperäinen romaani kahdessa ossassa.,"Gummerus, Kaarle Jaakko.",1903,0,fin,
66072,"Woodland paths, by Winthrop Packard; illustrated by Charles Copeland.","Packard, Winthrop, 1862-1943.",1910,0,eng,6.0
713,Memoirs of extraordinary popular delusions / by Charles Mackay.,"Mackay, Charles, 1814-1889.",1850,0,eng,
5976,"Thomas Wingfold, curate / by George Macdonald.","MacDonald, George, 1824-1905.",1884,1,eng,666.0
72855,"The unpleasantness at the Bellona club,","Sayers, Dorothy L. 1893-1957.",1928,0,eng,
21577,Peter Simpel : ein humoristischer Roman / Von Captain Marryat ; Aus dem Englischen von C. Richard.,"Marryat, Frederick, 1792-1848.",1834,1,ger,
58091,"The honorable Miss Moonlight, by Onoto Watanna [pseud.]","Watanna, Onoto, 1879-1954.",1912,1,eng,4.0
411,"The king's jackal, / by Richard Harding Davis ; with illustrations by Charles Dana Gibson.","Davis, Richard Harding, 1864-1916.",1911,1,eng,
60992,"The letters of Richard Ford, 1797-1858, edited by Rowland E. Prothero ...","Ford, Richard, 1796-1858.",1905,0,eng,
35556,Successioan in the presidency of the Church of Jesus Christ of Latter-Day Saints.,"Roberts, B. H. 1857-1933.",1894,0,eng,162.0
42019,"Motor boat boys' river chase; or, Six chums afloat and ashore, by Louis Arundel.","Arundel, Louis",1914,0,eng,257.0
41246,"A journey to Crete, Constantinople, Naples, and Florence. Three months abroad, by Anna Vivanti.","Vivanti, Anna.",1865,0,eng,
55635,Goose-pimples : a play / devised by Mike Leigh.,"Leigh, Mike, 1943-",1982,0,eng,84.0
71423,Een Indisch huwelijk.,"Heekeren, E. A. A. van.",1906,1,dut,
56846,What every mother should know.,"Ellis, Edward.",1881,0,eng,
6491,"The head of the house of Coombe, by Frances Hodgson Burnett.","Burnett, Frances Hodgson, 1849-1924.",1922,1,eng,2.0
1775,King John.,"Shakespeare, William, 1564-1616.",1877,0,eng,
33447,The pencil of nature.,"Talbot, William Henry Fox, 1800-1877.",1969,0,eng,
67156,"Salve Venetia; gleanings from Venetian history, by Francis Marion Crawford; with 225 illustrations by Joseph Pennell.","Crawford, F. Marion 1854-1909.",1905,0,eng,
60274,Yhdenvertaisuus ; seitsemännestä painoksesta suomennettu.,"Bellamy, Edward, 1850-1898.",1906,0,fin,
28627,"Incentives to the study of the ancient period of American history an address delivered before the New York Historical Society, at its forty-second anniversary, 17th November, 1846 / by Henry R. Schoolcraft.","Schoolcraft, Henry Rowe, 1793-1864.",1847,0,eng,
47434,Infatuation : a drama in four acts / adapted from the French of MM. Dinaux and Legouv ̌by Sir Charles L. Young.,"Young, Charles L. Sir, 1839-1887.",1879,1,eng,40.0
52134,"Ants and some other insects; an inquiry into the psychic powers of these animals, with an appendix on the peculiarities of their olfactory sense, Dr. by August Forel ... Tr. from the German by Prof. William Morton Wheeler ...","Forel, Auguste, 1848-1931.",1904,0,eng,1.0
73730,"Callinicus; a defence of chemical warfare, by J.B.S. Haldane.","Haldane, J. B. S. 1892-1964.",1925,0,eng,84.0
37210,The breeding birds of Kansas / by Richard F. Johnston.,"Johnston, Richard F.",1964,0,eng,
40659,"Materfamilias, by Ada Cambridge ...","Cambridge, Ada, 1844-1926.",1898,1,eng,345.0
26702,Studies in love and in terror / by Mrs. Belloc Lowndes.,"Lowndes, Belloc, 1868-1947.",1913,1,eng,299.0
51918,"Pole Baker, a novel, by Will N. Harben.","Harben, Will N. 1858-1919.",1905,1,eng,357.0
28367,"Rambles beyond railways, or, Notes in Cornwall taken a-foot / with an introduction by Ashley Rowe.","Collins, Wilkie, 1824-1889.",1948,0,eng,195.0
34917,"The lonely house, from the German of Adolf Streckfuss ... by Mrs. A.L. Wister ... with illustrations in color by Charlotte Weber-Ditzler.","Streckfuss, Adolf, 1823-1895.",1907,1,eng,286.0
21613,"On the stairs, by Henry B. Fuller ...","Fuller, Henry Blake, 1857-1929.",1918,1,eng,
12300,"The true George Washington,","Ford, Paul Leicester, 1865-1902.",1909,0,eng,319.0
55896,"With mask and mitt, by Albertus T. Dudley ... illustrated by Charles Copeland.","Dudley, Albertus T. 1866-",1906,1,eng,
43409,The kingdom of God is within you,"Tolstoy, Leo, graf, 1828-1910",1899,0,eng,335.0
12854,The Master's indwelling / Andrew Murray.,"Murray, Andrew, 1828-1917.",1896,0,eng,180.0
44305,El Mulato placido o El poeta Martir; novela histórica orijinal.,"Lemoine, Joaquin.",1875,0,spa,
62136,A léanyvári boszorkány; regény ...,"Lovik, Károly, 1874-1915.",1904,0,hun,273.0
13433,"A reply to Dr. Lightfoot's essays / by the author of ""Supernatural religion"".","Cassels, Walter Richard, 1826-1907.",1889,0,eng,180.0
54580,The forerunner : the romance of Leonardo da Vinci / by Dmitri Merejkowski.,"Merezhkovsky, Dmitry Sergeyevich, 1865-1941.",1910,0,eng,463.0
18252,"Hertfordshire,","Tompkins, Herbert Winckworth, 1867-",1936,0,eng,243.0
11911,The silent isle.,"Benson, Arthur Christopher, 1862-1925.",1911,0,eng,391.0
61518,"Lafayette in America in 1824 and 1825; or, Journal of a voyage to the United States, by A. Levasseur. Translated by John D. Godman. Philadelphia, Carey and Lea, 1829.","Levasseur, A.",1970,0,eng,
12316,True Tilda.,"Quiller-Couch, Arthur, 1863-1944",1921,1,eng,401.0
586,"The Religio medici, and other essays.","Browne, Thomas, Sir, 1605-1682.",1900,0,eng,192.0
35703,Four and twenty beds.,"Vogel, Nancy (Casteel)",1950,0,eng,
20237,Art in England : notes and studies / by Dutton Cook.,"Cook, Dutton, 1829-1883.",1869,0,eng,359.0
63317,Os contos do tio Joaquim.,"Paganino, Rodrigo, 1835-1863.",1899,0,por,228.0
54061,"Anecdotal recollections of the Congress of Vienna,","La Garde-Chambonas, Auguste Louis Charles, comte de, 1783-1853?",1902,0,eng,
24464,Noites de insomnia: annotações do autor.,"Castelo Branco, Camilo, 1825-1890.",1929,0,por,
74011,A good woman: a play in one act.,"Middleton, George, 1880-",1914,0,eng,
56764,"The house of orchids, and other poems,","Sterling, George, 1869-1926.",1911,0,eng,140.0
45200,The romance of a poor young man / from the French of Octave Feuillet.,"Feuillet, Octave, 1821-1890.",1899,1,eng,230.0
66326,Segen der Erde : Roman / Knut Hamsun ; Deutsch von J. Sandmeier und S. Angermann.,"Hamsun, Knut, 1859-1952.",1980,0,ger,340.0
62977,"The civil war battles of Chickamauga and Chattanooga, by J.L. Rogers.","Rogers, Jesse Littleton, 1907-",1942,0,eng,40.0
64577,The new astronomy.,"Langley, S. P. 1834-1906.",1891,0,eng,
62783,"Lob Lie-by-the fire, by Juliana Horatia Ewing; with drawings by Florence Wyman Ivins.","Ewing, Juliana Horatia, 1841-1885.",1937,1,eng,144.0
35504,"Miss Maitland, private secretary.","Bonner, Geraldine, 1870-1930.",1919,1,eng,353.0
26382,"Ancient America, in notes on American archæology by John D. Baldwin.","Baldwin, John D. 1809-1883.",1872,0,eng,
50292,The laughter of Peterkin : a retelling of old tales of the Celtic underworld / by Fiona Macleod [i.e. W. Sharp] ; drawings by Sunderland Rollinson.,"Sharp, William, 1855-1905.",1897,1,eng,288.0
23469,"A history of the four Georges, kings of England; containing personal incidents of their lives, public events of their reigns, and biographical notices of their chief ministers, courtiers, and favorites.","Schmucker, Samuel Mosheim, 1832-1863.",1875,0,eng,
49819,Worlds within worlds : the story of nuclear energy / by Isaac Asimov.,"Asimov, Isaac, 1920-1992.",1972,0,eng,174.0
5304,"My robin, by Frances Hodgson Burnett; illustrated by Alfred Brennan.","Burnett, Frances (Hodgson) 1849-1924.",1912,1,eng,
68213,Michael Field.,"Sturgeon, Mary C.",1922,0,eng,
72099,Citizen or subject?,"Hennessy, Francis X.",1929,0,eng,466.0
52559,The ballad of Ensign Joy / by E. W. Hornung.,"Hornung, E. W. 1866-1921.",1917,0,eng,3.0
38975,Karl Marx en zijne voorgangers / door Jos. Loopuit.,"Loopuit, Jos.",1902,0,dut,
20630,The borough treasurer / by J.S. Fletcher.,"Fletcher, J. S. 1863-1935.",1928,0,eng,305.0
14334,The range dwellers / by B.M. Bower (B.M. Sinclair) ... ; illustrated in colors by Charles M. Russell.,"Bower, B. M., 1871-1940.",1907,1,eng,256.0
11717,The palmy days of Nance Oldfield / by Edward Robins.,"Robins, Edward, 1862-1943.",1898,0,eng,32.0
49706,"Smokiana, historical & ethnographical / R.T. Pritchett.","Pritchett, R. T. 1828-1907.",1890,0,eng,101.0
3751,The psychology of beauty.,"Howes, Ethel Puffer, 1872-1950.",1906,0,eng,
7178,Swann's way / by Marcel Proust ; the translation by C. K. Scott Moncrieff ; with an introduction by Justin O'Brien and illustrations by Bernard LaMotte.,"Proust, Marcel, 1871-1922.",1954,0,eng,441.0
37301,The whale and the grasshopper / by Seumas O'Brien. With a frontispiece by John Keating.,"O'Brien, Seumas, 1880-",1920,0,eng,124.0
5340,Chronicles of Avonlea / by L. M. Montgomery.,"Montgomery, L. M. 1874-1942.",1912,0,eng,306.0
56914,The book of elves and fairies for story-telling and reading aloud and for the children's own reading.,"Olcott, Frances Jenkins.",1930,0,eng,3003.0
62503,"Summer of love, by Joyce Kilmer.","Kilmer, Joyce, 1886-1918.",1911,0,eng,6.0
67597,Bantu folk lore (medical and general) by Matthew L. Hewat.,"Hewat, Matthew L.",1970,0,eng,112.0
3071,The golden slipper : and other problems for Violet Strange / by Anna Katharine Green (Mrs. Charles Rohlfs) ; frontispiece by A. I. Keller.,"Green, Anna Katharine, 1846-1935.",1915,1,eng,425.0
52363,A Chicago princess / by Robert Barr ; illustrated by Francis P. Wightman.,"Barr, Robert, 1850-1912.",1904,1,eng,306.0
57452,"Five years under the Southern Cross; experiences and impressions, by Frederic C. Spurr ...","Spurr, Frederic C. 1862-1942.",1915,0,eng,
69724,"At the gateways of the day,","Colum, Padraic, 1881-1972.",1924,0,eng,
38902,"Buzz a buzz : or, The bees / done freely into English by the author of My bee book ; from the German of Wilhelm Busch [by Hezekiah Watkins]","Busch, Wilhelm, 1832-1908.",1872,0,eng,
4640,"San Francisco during the eventful days of April, 1906 : personal recollections / by James B. Stetson.","Stetson, James B. 1832-1912.",1906,0,eng,41.0
7293,The opium habit : with suggestions as to the remedy ...,"Day, Horace B., 1819-1870.",1868,0,eng,1.0
71853,Manhattan transfer.,"Dos Passos, John, 1896-1970.",1925,1,eng,404.0
31919,"Blooms of the berry, by Madison J. Cawein.","Cawein, Madison Julius, 1865-1914.",1887,0,eng,202.0
56363,An ocean tragedy.,"Russell, William Clark, 1844-1911.",1900,1,eng,416.0
31179,"Fulton's ""steam battery"": blockship and catamaran [by] Howard I. Chapelle.","Chapelle, Howard Irving.",1964,0,eng,175.0
40758,"Genius in sunshine and shadow,","Ballou, Maturin Murray, 1820-1895.",1887,0,eng,
63629,"Walda; a novel, by Mary Holland Kinkaid.","Kinkaid, Mary Holland McNeish, 1861-",1903,1,eng,3.0
29199,"The siege of Boston, by Allen French.","French, Allen, 1870-1946.",1911,0,eng,450.0
2042,Something new.,"Wodehouse, P. G. 1881-1975.",1931,0,eng,346.0
58074,"Travels into Bokhara; containing the Narrative of a voyage on the Indus from the sea to Lahore, with presents from the King of Great Britain; and an account of a journey from India to Cabool, Tartary and Persia. Performed by order of the Supreme Government of India, in the years of 1831, 32, and 33. By Lieut. Alexr Burnes.","Burnes, Alexander, Sir, 1805-1841.",1835,0,eng,
73390,"Little rays of moonshine, by A. P. Herbert.","Herbert, A. P. Sir, 1890-1971.",1921,0,eng,168.0
51164,The convict : a tale / by G.P.R. James.,"James, G. P. R. 1801?-1860.",1851,1,eng,416.0
780,The war in the air: a pictorial history of World War II air forces in combat. With a foreword by Curtis E. LeMay.,"Gurney, Gene.",1962,0,eng,352.0
58501,"L'atelier de Marie-Claire, roman.","Audoux, Marguerite, 1863-1937.",1920,1,fre,
55598,"Shifting for himself : or, Gilbert Greyson's fortunes.","Alger, Horatio, 1832-1899.",1876,0,eng,356.0
7416,The Thirteen-College Curriculum Program : a study of teachers' attitudinal change toward an innovative science curriculum / by William Marshall Clark.,"Clark, William Marshall, 1935-",1972,0,eng,
68654,"Canada in war-paint, by Capt. Ralph W. Bell.","Bell, Ralph W.",1917,0,eng,208.0
47211,The idol of the bind.,"Gallon, Tom, 1866-1914.",1899,1,eng,
27051,The trail to yesterday / by Charles Alden Seltzer ... ; illustrated.,"Seltzer, Charles Alden, 1875-1942.",1913,1,eng,5.0
66229,"The warden of the marches, a tale of adventure on the Chinese frontier of Tibet.","King, Louis Magrath, 1886-",1938,0,eng,
30188,The fifth queen: The fifth queen crowned.,"Ford, Ford Madox, 1873-1939.",1963,0,eng,
40829,Devil's dice / by William Le Queux...,"LeQueux, William, 1864-1927.",1897,0,eng,
2552,"Thankful's inheritance, by Joseph C. Lincoln ... illustrated by H. M. Brett.","Lincoln, Joseph Crosby, 1870-1944.",1915,0,eng,3.0
32260,Tourcoing / by Hilaire Belloc.,"Belloc, Hilaire, 1870-1953.",1912,0,eng,
15482,The Primrose ring / Ruth Sawyer ; illustrated by Fanny Munsell.,"Sawyer, Ruth, 1880-1970.",1915,1,eng,
20979,Brother Copas.,"Quiller-Couch, Arthur, 1863-1944.",1911,0,eng,270.0
44984,The mystery girl / by Carolyn Wells.,"Wells, Carolyn, -1942.",1922,1,eng,349.0
8887,Marjorie's new friend / by Carolyn Wells.,"Wells, Carolyn, d. 1942.",1909,1,eng,5.0
4096,"Verses and translations, by C.S.C.","Calverley, Charles Stuart, 1831-1884.",1888,0,eng,214.0
31453,"The southern soldier boy : a thousand shots for the Confederacy / by James Carson Elliott, Company F, 56 Regiment N.C.T., C.S.A., 1861-'65, Shelby, N. C..","Elliott, James Carson, b. 1845.",1907,0,eng,77.0
66068,"Illustrations of the birds of California, Texas, Oregon, British and Russian America. Intended to contain descriptions and figures of all North American birds not given by former American authors, and a general synopsis of North American ornithology, 1853 to 1855.","Cassin, John, 1813-1869.",1855,0,eng,298.0
57658,The etymology of local names. With a short introduction to the relationship of languages. Teutonic names.,"Morris, Richard, 1833-1894.",1857,0,eng,
623,"The battle of the books, and other short pieces / by Jonathan Swift.","Swift, Jonathan, 1667-1745.",1886,0,eng,192.0
70892,"Rudin : a romance, a King Lear of the Steppes ; Phantoms ; and other stories / Ivan Turgénieff ; translated from the Russian by Isabel F. Hapgood.","Turgenev, Ivan Sergeevich, 1818-1883.",1904,1,eng,321.0
18629,Nature near London / by Richard Jefferies.,"Jefferies, Richard, 1848-1887.",1980,0,eng,242.0
16876,"Paula Monti, or, The hôtel Lambert / from the French by the translator of the ""Mysteries of Paris"" ; with twenty engravings under the superintendence of Mr. Charles Heath, from designs by Jules David.","Sue, Eugène, 1804-1857.",1845,0,eng,388.0
54886,Brazil and La Plata : the personal record of a cruise / by C. S. Stewart.,"Stewart, C. S. 1795-1870.",1856,0,eng,428.0
40653,"A will and no will; or, A bone for the lawyers (1746). The new play criticiz'd; or, The plague of envy (1747). Introd. by Jean B. Kern.","Macklin, Charles, approximately 1697-1797.",1967,0,eng,78.0
20403,A fearful responsibility and other stories.,"Howells, William Dean, 1837-1920",1970,1,eng,255.0
12580,"Beneficiary features of American trade unions, by James B. Kennedy.","Kennedy, James Boyd, 1870-",1908,0,eng,128.0
7335,"Jack Harkaway and his son's escape from the brigands of Greece. Being the continuation of ""Jack Harkaway and his son's adventures in Greece."" By Bracebridge Hemyng.","Hemyng, Bracebridge, 1841-1901.",1909,1,eng,292.0
56571,The birth of civilization in the Near East by Henri Frankfort.,"Frankfort, Henri, 1897-1954.",1959,0,eng,116.0
44680,"Jungle and stream, or, The adventures of two boys in Siam / by Geo. Manville Fenn.","Fenn, George Manville, 1831-1909.",1898,1,eng,20.0
33546,The missioner / by E. Phillips Oppenheim.,"Oppenheim, E. Phillips 1866-1946.",1908,1,eng,320.0
36914,"A son of the Sahara, by Louise Gerard, illustrations by Frank Tenney Johnson and Joseph Franke.","Gerard, Louise, 1878-",1922,1,eng,7.0
73475,"The basic facts of economics; a common-sense primer for advanced students,","Post, Louis F. 1849-1928.",1927,0,eng,100.0
61661,Circular saws / D.T. Priest.,"Priest, D. T.",1981,0,eng,
26683,The girl wanted : a book of friendly thoughts / by Nixon Waterman ...,"Waterman, Nixon, 1859-1944.",1910,0,eng,
28680,"The young surveyor; or, Jack on the prairies / By J.T. Trowbridge ...","Trowbridge, J. T. 1827-1916.",1903,0,eng,290.0
7061,"A march on London; being a story of Wat Tyler's insurrection, by G.A. Henty.","Henty, G. A. 1832-1902.",1911,0,eng,352.0
30676,"Primary handwork, by Ella Victoria Dobbs.","Dobbs, Ella Victoria.",1922,0,eng,124.0
64675,In brightest Africa / Carl E. Akeley.,"Akeley, Carl Ethan, 1864-1926.",1927,0,eng,267.0
13946,Camp and trail / by Stewart Edward White.,"White, Stewart Edward, 1873-1946.",1911,0,eng,
49654,"Battle honours of the British army, from Tangier, 1662, to the commencement of the reign of King Edward VII; by C. B. Norman.","Norman, C. B.",1911,0,eng,500.0
28507,"The mind of Jesus / by the author of ""Morning and night watches,"" ""The words of Jesus,"" ""Family prayers,"" ""The great journey,"" ""Woodcutter of Lebanon,"" etc. etc.","Macduff, John R. 1818-1895.",1858,0,eng,132.0
13758,Gerda in Sweden.,"McDonald, Etta Austin Blaisdell, 1872-",1921,0,eng,120.0
11059,"The sylphs of the seasons, with other poems./ By W. Allston.","Allston, Washington, 1779-1843.",1813,0,eng,3.0
13858,The laws of war : affecting commerce and shipping.,"Thomson, Henry William Byerley, 1857-",1854,0,eng,52.0
56667,"A history of Babylon, from the foundation of the monarchy to the Persian conquest.","King, L. W. 1869-1919.",1969,0,eng,340.0
6480,"The study of words / by Richard Chenevic Trench, condensed by Grenville Kleiser; for the exclusive use of Grenville Kleiser's mail course students.","Trench, Richard Chenevix, 1807-1886.",1911,0,eng,163.0
13889,"Dave Ranney; or, Thirty years on the Bowery; an autobiography. Introduction by Rev. A. F. Schauffler, D.D.","Ranney, David James, 1863-",1910,0,eng,205.0
32578,Religious perplexities / by L.P. Jacks.,"Jacks, L. P. 1860-1955.",1922,0,eng,107.0
36430,Af mit Levned; udgivet af hans Sønner.,"Ussing, Johan Louis, 1820-1905.",1906,0,dan,230.0
43864,Running Fox : the eagle hunter.,"Shannon, Terry.",1957,0,eng,46.0
44769,"The sheepfold and the common, or, Within and without.","East, Timothy.",1858,0,eng,
37952,The adventures of Chatterer the red squirrel / by Thornton W. Burgess ; with illustrations by Harrison Cady.,"Burgess, Thornton W. 1874-1965.",1922,1,eng,120.0
27241,"Reis, von professor dr. Hubert Winkler.","Winkler, Hubert, 1875-",1926,0,ger,
38871,"Chippinge Borough,","Weymann, Stanley John, 1855-1928.",1906,0,eng,481.0
60127,Monotonie.,"Oriani, Alfredo, 1852-1909.",1943,0,ita,
72049,London in the Jacobite times.,"Doran, Dr. 1807-1878.",1911,0,eng,
55200,A book about words.,"Graham, G. F.",1869,0,eng,3.0
41121,"Histoire des salons de Paris : tableaux et portraits du grand monde sous Louis XVI, le directoire, le consulat et l'empire, la restauration et le règne de Louis-Philippe Ier.","Abrantès, Laure Junot, duchesse d', 1784-1838.",1899,0,fre,
41555,Il Valdarno da Firenze al mare; con 138 illustrazioni.,"Carocci, Guido, 1851-1916.",1906,0,ita,
73176,Lord Byron as a satirist in verse.,"Fuess, Claude Moore, 1885-1963.",1964,0,eng,228.0
63615,"A century's progress in astronomy, by Hector Macpherson, jun. ...","Macpherson, Hector, 1888-1956",1906,0,eng,246.0
69717,"That Eurasian,","Bey, Aleph, pseud.",1895,0,eng,
52782,"Aaron in the wildwoods, by Joel Chandler Harris ... illustrated by Oliver Herford.","Harris, Joel Chandler, 1848-1908.",1897,0,eng,3.0
33668,"Springtime and other essays, by Sir Francis Darwin.","Darwin, Francis, Sir, 1848-1925.",1919,0,eng,242.0
32394,"The torch bearer : a look forward and back at the Woman's journal, the organ of the woman's movement / by Agnes E. Ryan","Ryan, Agnes E., 1878-1954.",1916,0,eng,
34215,Shadowings,"Hearn, Lafcadio, 1850-1904",1971,0,eng,268.0
67307,"Aboe Bakar / P. A. Daum, bezorgd door Gerard Termorshuizen.","Daum, P. A. 1849-1898.",1980,1,dut,144.0
21004,The singing mouse stories / by Emerson Hough ... ; with decorations by Mayo Bunker.,"Hough, Emerson, 1857-1923.",1910,1,eng,
371,"Literary blunders; a chapter in the ""History of human error."" London, E. Stock, 1893.","Wheatley, Henry Benjamin, 1838-1917.",1969,0,eng,226.0
68537,Egy régi udvarház utolsó gazdája : beszély / irta Gyulai Pál ; Dörre Tibor rajzaival.,"Gyulai, Pál, 1826-1909.",1898,1,hun,168.0
65440,An introduction to the birds of Pennsylvania; with a frontispiece in color and numerous pen-and-ink text-drawings by the author.,"Sutton, George Miksch, 1898-1982.",1928,0,eng,169.0
67309,"Elsie's friends at Woodburn, by Martha Finley ...","Finley, Martha, 1828-1909.",1887,1,eng,
3870,"Memoirs of Louis XIV and his court and of the regency, by the Duke of Saint-Simon ... with a special introduction ....","Saint-Simon, Louis de Rouvroy, duc de, 1675-1755.",1910,0,eng,
23287,"Lavengro, the scholar, the gypsy, the priest; edited with an introduction by George F. Whicher.","Borrow, George, 1803-1881.",1937,0,eng,
13836,Wide courses / by James Brendan Connolly ; with illustrations.,"Connolly, James B. 1868-1957.",1912,1,eng,2.0
37587,"The Katipunan : or, The rise and fall of the Filipino commune / by Francis St. Clair.","St. Clair, Francis.",1986,0,eng,
20082,Warrior gap : a story of the Sioux outbreak of '68 / by Charles King.,"King, Charles, 1844-1933.",1901,1,eng,277.0
24805,Chinkie's flat; and other stories.,"Becke, Louis, 1855-1913.",1904,1,eng,336.0
24014,In Blue Creek cañon / by Anna Chapin Ray.,"Ray, Anna Chapin, 1865-1945.",1892,1,eng,310.0
36681,"An answer to a question that nobody thinks of, viz. But what if the Queen should die?","Defoe, Daniel, 1661?-1731.",1967,0,eng,
4986,The four epochs of woman's life : a study in hygiene / by Anna M. Galbraith ; with an introductory note by John H. Musser.,"Galbraith, Anna M. 1859-",1911,0,eng,
28707,Na guella do leão.,"Sabugosa, António Maria José de Melo César e Meneses, conde de, 1854-1923.",1887,0,por,
42591,"In the open; stories of outdoor life, by William O. Stoddard ...","Stoddard, William Osborn, 1835-1925.",1908,0,eng,
34490,Sweet mace : a Sussex legend of the iron times / by G. Manville Fenn.,"Fenn, George Manville, 1831-1909.",1884,1,eng,
5454,An Egyptian princess / George Ebers.,"Ebers, Georg, 1837-1898.",1900,1,eng,513.0
42628,"Poachers and poaching / by John Watson, F.L.S. ; with a frontispiece.","Wilson, John, approximately 1575-approximately 1645?",1891,0,eng,327.0
10573,Ship's company.,"Jacobs, W. W. 1863-1943.",1911,0,eng,287.0
47600,"Illustrations of exotic entomology : containing upwards of six hundred and fifty figures and descriptions of foreign insects, interspersed with remarks and reflections on their nature and properties / by Dru Drury.","Drury, Dru, 1725-1803.",1837,0,eng,
71303,Mazedonien : erlebnisse und beobachtungen eines naturforschers im gefolge des deutschen heeres / von Franz Doflein.,"Doflein, Franz, 1873-1924.",1921,0,ger,529.0
65796,Verso il mistero; novelle.,"Treves, Virginia, 1849-1916.",1905,0,ita,
60786,History of Greece : from the beginnings to the byzantine era / Hermann Bengtson ; translated from the German by Edmund F. Bloedow.,"Bengtson, Hermann, 1909-",1988,0,eng,817.0
74449,Westmark : Roman aus dem gegenwärtigen Elsass / von Friedrich Lienhard.,"Lienhard, Friedrich, 1865-1929.",1920,1,ger,200.0
72745,Miss Cheyne of Essilmont / by James Grant.,"Grant, James, 1822-1887.",1883,1,eng,
5151,The exploits of Elaine.,"Reeve, Arthur B. 1880-1936.",1915,0,eng,
49595,"When the king loses his head, and other stories, translated by Archibald J. Wolfe.","Andreyev, Leonid, 1871-1919.",1920,0,eng,
68546,"The house on Henry street, by Lillian D. Wald; with illustrations from etchings and drawings by Abraham Phillips and from photographs.","Wald, Lillian D., 1867-1940.",1924,0,eng,317.0
66112,Purpose in prayer / by E. M. Bounds.,"Bounds, Edward M. 1835-1913.",1920,0,eng,160.0
43457,"The story of Blue Beard, from Perrault. Illustrated with pictures and ornaments by Joseph E. Southall.","Perrault, Charles, 1628-1703.",1895,1,eng,61.0
7413,Egyptian tales : translated from the papyri ... / Ed. by W.M. Flinders Petrie ... Illustrated by Tristram Ellis ...,"Petrie, W. M. Flinders Sir, 1853-1942,",1899,0,eng,
24828,Margaret Montfort / by Laura E. Richards ; illustrated by Etheldred B. Barry.,"Richards, Laura Elizabeth Howe, 1850-1943.",1898,1,eng,282.0
5778,"Try and trust, or, The story of a bound boy / by Horatio Alger, Jr.","Alger, Horatio, 1832-1899.",1873,1,eng,355.0
67432,An experiment in altruism / by Elizabeth Hastings.,"Sherwood, Margaret Pollock, 1864-1955.",1896,1,eng,215.0
52730,"Portraits in plaster, from the collection of Laurence Hutton.","Hutton, Laurence, 1843-1904.",1894,0,eng,271.0
58392,"The babees' book: medieval manners for the young, done into modern English from Dr. Furnivall's texts by Edith Rickert.","Furnivall, Frederick James, 1825-1910.",1913,0,eng,203.0
22238,"Charles Carleton Coffin, war correspondent.","Griffis, William Elliot, 1843-1928.",1898,0,eng,357.0
25792,"The sympathy of religions,","Dodson, George Rowland, 1865- [from old catalog]",1917,0,eng,5.0
